🕘️更新时间,#genre#
group-title="「Twitch」星秀",老虎朽葉,https://live.lalifeier.eu.org/twitch/sabinokuchiba.m3u8?t=1782047512&key=efe610ed8e5f26b64c7e00f05864d042
group-title="「Twitch」星秀",果凍喵720,https://live.lalifeier.eu.org/twitch/jellymeow720.m3u8?t=1782047512&key=a77c2c77f16c10ae1855b667b149b4e0
group-title="「Twitch」星秀",當真鬧,https://live.lalifeier.eu.org/twitch/dungeonnow.m3u8?t=1782047512&key=764468367648d5ea76c26a772604f8b2
group-title="「Twitch」星秀",農夫小蹦仔,https://live.lalifeier.eu.org/twitch/informalmiku_.m3u8?t=1782047512&key=fc06351e69fab644079c9131fca9f4ad
group-title="「Twitch」星秀",里長底加啦,https://live.lalifeier.eu.org/twitch/wu9788.m3u8?t=1782047512&key=4f00cb63644d5051a182670631e40cbe
group-title="「Twitch」星秀",宮沢雫,https://live.lalifeier.eu.org/twitch/nagongze.m3u8?t=1782047512&key=5694feb809edd75de85e73d4289016c2
group-title="「Twitch」星秀",起司貓雪,https://live.lalifeier.eu.org/twitch/aliez_nekoyuki.m3u8?t=1782047512&key=9933db8a9481912d99b400177779e654
group-title="「Twitch」星秀",木棉花官方頻道二台,https://live.lalifeier.eu.org/twitch/muse_tw2.m3u8?t=1782047512&key=83754555e15ef61d2a0600699d1c97c7
group-title="「Twitch」星秀",荻珥,https://live.lalifeier.eu.org/twitch/mtow9140.m3u8?t=1782047512&key=a10ad5b9ee8453c68321d5088d303df6
group-title="「Twitch」星秀",研研菟,https://live.lalifeier.eu.org/twitch/yanyantuuwu.m3u8?t=1782047512&key=e9706e922f2c35972ffdc4dbf0e02d2c
group-title="「Twitch」星秀",眯眯茂卯,https://live.lalifeier.eu.org/twitch/mimimaomao487.m3u8?t=1782047512&key=1de6444e2280b857b3231827189d24a5
group-title="「Twitch」星秀",貓貓桃實ﾓﾓﾐ,https://live.lalifeier.eu.org/twitch/momomi_owo.m3u8?t=1782047512&key=d51d33898c1376032221714e91c8a0b0
group-title="「Twitch」星秀",老婆,https://live.lalifeier.eu.org/twitch/s73225200.m3u8?t=1782047512&key=024f7c17b5da994e73edbc2443199e51
group-title="「Twitch」星秀",哈士奇月月,https://live.lalifeier.eu.org/twitch/waiwaiihusky.m3u8?t=1782047512&key=9fdd1f908db811c00b33905da85f3185
group-title="「Twitch」星秀",喵喵喵的夜夜,https://live.lalifeier.eu.org/twitch/mtt___0321.m3u8?t=1782047512&key=f8315f6f94bb96e2961dc3bbe745aeeb
group-title="「Twitch」星秀",閻仔仔,https://live.lalifeier.eu.org/twitch/yenyen329.m3u8?t=1782047512&key=61ca16110b25e7f303187826cafb75b6
group-title="「Twitch」星秀",hn80075,https://live.lalifeier.eu.org/twitch/hn80075.m3u8?t=1782047512&key=052a26af4247816ce71eef221c9a0ecc
group-title="「Twitch」星秀",咪迷宅這麼可愛,https://live.lalifeier.eu.org/twitch/memejaiovo.m3u8?t=1782047512&key=c2262bea00470d878be7cd06d29fbbea
group-title="「Twitch」星秀",莎娜瑄瑄,https://live.lalifeier.eu.org/twitch/shana_227.m3u8?t=1782047512&key=1d7bc369be6657d7cc198f346750f9b9
group-title="「Twitch」星秀",花娜_,https://live.lalifeier.eu.org/twitch/hanavtb.m3u8?t=1782047512&key=92c5cd7ff872564d03a379d397a384cb
group-title="「Twitch」星秀",穗宮七眠,https://live.lalifeier.eu.org/twitch/homiyananamin.m3u8?t=1782047512&key=0be5b1baf1c5b5395b6af6c8e62c84fb
group-title="「Twitch」星秀",雪奈喵,https://live.lalifeier.eu.org/twitch/yukina_nya_026.m3u8?t=1782047512&key=385e353235dce4e463244fff5f322723
group-title="「Twitch」星秀",赭赤,https://live.lalifeier.eu.org/twitch/zhechi_0319.m3u8?t=1782047512&key=cdde0a75245f0c457815c18462936497
group-title="「Twitch」星秀",紗友理サユリ,https://live.lalifeier.eu.org/twitch/sayurisayuri1231.m3u8?t=1782047512&key=e7c2fc6a6ca5ac5458610d8f9e9632be
group-title="「Twitch」星秀",rol__la,https://live.lalifeier.eu.org/twitch/rol__la.m3u8?t=1782047512&key=a8832e296cf8430be845822f017f16ec
group-title="「Twitch」星秀",FuyuNana_,https://live.lalifeier.eu.org/twitch/fuyunana_.m3u8?t=1782047512&key=dd14276966430486ea8f8a9ea191cbd4
group-title="「Twitch」星秀",貝貝是寶貝,https://live.lalifeier.eu.org/twitch/pinkalice_t.m3u8?t=1782047512&key=67c6a98c82611ce646b410e7f98250c8
group-title="「Twitch」星秀",兔子不能吃吃吃,https://live.lalifeier.eu.org/twitch/rabbitnoeat.m3u8?t=1782047512&key=df77d72fec3240de8c35c9a4f4c5df78
group-title="「Twitch」星秀",莫凌曦,https://live.lalifeier.eu.org/twitch/molingxi0707.m3u8?t=1782047512&key=1b3f460dee4f76826cd404413ddc724d
group-title="「Twitch」星秀",黃立行,https://live.lalifeier.eu.org/twitch/999888777666555444.m3u8?t=1782047512&key=b9db26276cead8e75012c991ccff6892
group-title="「Twitch」星秀",噗比,https://live.lalifeier.eu.org/twitch/pubi_0708.m3u8?t=1782047512&key=a4ec501a7cfa7a59698c531e27727387
group-title="「Twitch」星秀",切羅涅維,https://live.lalifeier.eu.org/twitch/cieloneve_.m3u8?t=1782047512&key=732554181044ad2d71977753933c67dc
group-title="「Twitch」星秀",夢魅デラ,https://live.lalifeier.eu.org/twitch/yumemidella.m3u8?t=1782047512&key=4d9c0dd1a45f63a9552d4257c25d254d
group-title="「Twitch」星秀",夢夢夢夢,https://live.lalifeier.eu.org/twitch/miniyume0105.m3u8?t=1782047512&key=e351d500efe46d2c0bde6358b5c6d7f8
NewTV超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
肇庆综合,http://php.jdshipin.com:8880/chudian.php?id=zqzh
湛江综合,https://hls-gateway.vpstv.net/streams/708978.m3u8
美亚电影,https://hls-gateway.vpstv.net/streams/709286.m3u8
美亚电影,https://hls-gateway.vpstv.net/streams/708901.m3u8
美亚电影,http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
美亚电影,http://php.jdshipin.com/TVOD/iptv.php?id=meiya
美亚电影,https://smart.dxjc.pp.ua/smart.php?id=meiyamovie_twn&token=tmxk
凤凰卫视中文,http://cdn6.163189.xyz/163189/fhzw
凤凰卫视资讯,http://cdn6.163189.xyz/163189/fhzx
凤凰卫视香港,http://cdn6.163189.xyz/163189/fhhk
◆◆◆　https://raw.githubusercontent.com/adminouyang/231006/refs/heads/main/py/TvSources/iptv_speed.txt
民生,http://tvcdn.stream3.hndt.com/tv/65bef28a017e10009c49d5f900000000_transios/playlist.m3u8?wsSecret=0b7f4bdda818f44a4c6434dc6497e5d8&wsTime=1781971080
熊猫1,http://hlszymgsplive.miguvideo.com:8080/envivo_x/2018/SD/xiongmao01/1000/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=2200200699&pid=2028597139&timestamp=20260620200232&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=608933610&ParentNodeID=-99&assertID=2200200699&client_ip=171.8.79.254&SecurityKey=20260620200232&promotionId=&mvid=2200200699&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0e0b7e8071c79afec2353748d51af8d9&sv=10004&ct=android
熊猫1,http://hlszymgsplive.miguvideo.com:8080/envivo_x/2018/SD/xiongmao01/1000/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=2200200699&pid=2028597139&timestamp=20260621080248&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=608933610&ParentNodeID=-99&assertID=2200200699&client_ip=171.8.79.254&SecurityKey=20260621080248&promotionId=&mvid=2200200699&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=4bb72d843da141288708e358183b5439&sv=10004&ct=android
法治,http://tvcdn.stream3.hndt.com/tv/65be54a9017e1000af59fb4800000000_transios/playlist.m3u8?wsSecret=ee57f0e33783da3045e45c455b2a06b0&wsTime=1781971080
法治,http://tvcdn.stream3.hndt.com/tv/65be54a9017e1000af59fb4800000000_transios/playlist.m3u8?wsSecret=a822362bb30705040c826ac012471500&wsTime=1782021586
海南广播电视总台新闻,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/lnysj/51/20251225/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=600697&netType=0&sid=5910022326&pid=2028597139&timestamp=20260620200229&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=962067517&ParentNodeID=-99&assertID=5910022326&client_ip=171.8.79.254&SecurityKey=20260620200229&promotionId=&mvid=5900006789&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=96264cb68ce86e7f5840d4d9aa677c50&sv=10004&ct=android
熊猫10,http://hlszymgsplive.miguvideo.com:8080/envivo_x/2018/SD/xiongmao10/1000/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=2200192937&pid=2028597139&timestamp=20260620200233&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609169285&ParentNodeID=-99&assertID=2200192937&client_ip=171.8.79.254&SecurityKey=20260620200233&promotionId=&mvid=2200192937&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=72d15669a7f6c11caf710f1f7d330cae&sv=10004&ct=android
熊猫10,http://hlszymgsplive.miguvideo.com:8080/envivo_x/2018/SD/xiongmao10/1000/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=2200192937&pid=2028597139&timestamp=20260621040244&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609169285&ParentNodeID=-99&assertID=2200192937&client_ip=171.8.79.254&SecurityKey=20260621040244&promotionId=&mvid=2200192937&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=308ad503d383c8be4137851f938ce599&sv=10004&ct=android
熊猫9,http://hlszymgsplive.miguvideo.com:8080/envivo_x/2018/SD/xiongmao09/1000/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=2200192899&pid=2028597139&timestamp=20260620200233&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609169226&ParentNodeID=-99&assertID=2200192899&client_ip=171.8.79.254&SecurityKey=20260620200233&promotionId=&mvid=2200192899&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a62da2b0aea9258b57fe278f51fa4182&sv=10004&ct=android
熊猫9,http://hlszymgsplive.miguvideo.com:8080/envivo_x/2018/SD/xiongmao09/1000/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=2200192899&pid=2028597139&timestamp=20260621040244&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609169226&ParentNodeID=-99&assertID=2200192899&client_ip=171.8.79.254&SecurityKey=20260621040244&promotionId=&mvid=2200192899&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=68cfd33c7ad194e3bafbd4cf5231459c&sv=10004&ct=android
熊猫9,http://mgsp-hs2.live.miguvideo.com:8088/envivo_x/2018/SD/xiongmao09/1000/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=2200192899&pid=2028597139&timestamp=20260621080249&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609169226&ParentNodeID=-99&assertID=2200192899&client_ip=171.8.79.254&SecurityKey=20260621080249&promotionId=&mvid=2200192899&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=3069fc1ee894c7acfd378ba453d38c4c&sv=10004&ct=android
公共,http://tvcdn.stream3.hndt.com/tv/65b93894017e10000ae6b07d00000000_transios/playlist.m3u8?wsSecret=23e9b03af24cfc9def56edd1875ed1bc&wsTime=1781971080
公共,http://tvcdn.stream3.hndt.com/tv/65b93894017e10000ae6b07d00000000_transios/playlist.m3u8?wsSecret=62800642e84edeb401fb74a233b6d2e1&wsTime=1782021586
电视剧,http://tvcdn.stream3.hndt.com/tv/65bd329b017e1000648cd2ed00000000_transios/playlist.m3u8?wsSecret=566c90e6c198d70832425a46695baf89&wsTime=1781971080
电视剧,http://tvcdn.stream3.hndt.com/tv/65bd329b017e1000648cd2ed00000000_transios/playlist.m3u8?wsSecret=a6646c80f24e6507145ebaed0c76212d&wsTime=1782021586
新闻,http://tvcdn.stream3.hndt.com/tv/65bb6966017e100059b75a8500000000_transios/playlist.m3u8?wsSecret=8933d48922b0c3cf84ed8c0853844100&wsTime=1781971080
都市,http://tvcdn.stream3.hndt.com/tv/65c3fbc5017e1000fde13faa00000000_transios/playlist.m3u8?wsSecret=90013c3e04f74ca7eb7d00f5b154ffaa&wsTime=1781971080
都市,http://[2409:8087:1a0a:df::404b]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
都市,http://tvcdn.stream3.hndt.com/tv/65c3fbc5017e1000fde13faa00000000_transios/playlist.m3u8?wsSecret=b445d4f9230d5162f36fad452b825c32&wsTime=1782021586
熊猫2,http://hlszymgsplive.miguvideo.com:8080/envivo_x/2018/SD/xiongmao02/1000/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=2200200717&pid=2028597139&timestamp=20260620200232&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=608933640&ParentNodeID=-99&assertID=2200200717&client_ip=171.8.79.254&SecurityKey=20260620200232&promotionId=&mvid=2200200717&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=14a9c8d27beb73f9cc62dd0fa2b248e3&sv=10004&ct=android
公共新闻,http://hlszymgsplive.miguvideo.com:8080/wd_r2/jstv/jsgonggong/600/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699067&netType=0&sid=5500260520&pid=2028597139&timestamp=20260620200226&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=626064693&ParentNodeID=-99&assertID=5500260520&client_ip=171.8.79.254&SecurityKey=20260620200226&promotionId=&mvid=5100186429&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=76c4e9dca7c1bdb9a075a20e3e51b55d&sv=10004&ct=android
熊猫01,http://hlszymgsplive.miguvideo.com:8080/ws_x/2018/xiongmao/HD/2000/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=2202634723&pid=2028597139&timestamp=20260620200231&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609158151&ParentNodeID=-99&assertID=2202634723&client_ip=171.8.79.254&SecurityKey=20260620200231&promotionId=&mvid=2202634723&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=396c82ffb0baf8792bcc529e6f82de44&sv=10004&ct=android
熊猫01,http://mgsp-cty2.live.miguvideo.com:8088/ws_x/2018/xiongmao/HD/2000/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=2202634723&pid=2028597139&timestamp=20260621080247&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609158151&ParentNodeID=-99&assertID=2202634723&client_ip=171.8.79.254&SecurityKey=20260621080247&promotionId=&mvid=2202634723&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=35469677f04b541c9646737bbe54bed2&sv=10004&ct=android
CGTN ESPANOL,http://hlszymgsplive.miguvideo.com:8080/envivo_v/2018/SD/cctv/xibanya/1000/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=2200179337&pid=2028597139&timestamp=20260621040230&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609006450&ParentNodeID=-99&assertID=2200179337&client_ip=171.8.79.254&SecurityKey=20260621040230&promotionId=&mvid=2200179337&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=5364fb0d82ffa6513da5e32d7bc46292&sv=10004&ct=android
TVBJ1,http://cdn3.163189.xyz/live/j1/stream.m3u8
TVBJ1,https://hls-gateway.vpstv.net/streams/709490.m3u8
TVBJ1,https://hls-gateway.vpstv.net/streams/476199.m3u8
龙华偶像,https://hls-gateway.vpstv.net/streams/708930.m3u8
龙华偶像,https://smart.dxjc.pp.ua/smart.php?id=lunghuaidol_twn&token=tmxk
龙华经典,https://hls-gateway.vpstv.net/streams/476294.m3u8
龙华经典,https://smart.dxjc.pp.ua/smart.php?id=lunghuajingdian_twn&token=tmxk
龙华卡通,https://stream1.freetv.fun/long-hua-qia-tong-2.m3u8
龙华洋片,https://hls-gateway.vpstv.net/streams/477076.m3u8
龙华洋片,https://smart.dxjc.pp.ua/smart.php?id=lunghuawestern_twn&token=tmxk
ELEVEN体育3,https://stream1.freetv.fun/eltaai-er-da-ti-yu--3--wj-1.ctv
HOY78,http://cdn.163189.xyz/live/hoy/stream.m3u8
HOY资讯,http://cdn.163189.xyz/163189/hoy78
新视觉,http://gat.bkpcp.top/ymg.php?id=mlzq
海南广播电视总台文旅,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/lntyxx/51/20251225/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=600697&netType=0&sid=5910022329&pid=2028597139&timestamp=20260621040240&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=962067526&ParentNodeID=-99&assertID=5910022329&client_ip=171.8.79.254&SecurityKey=20260621040240&promotionId=&mvid=5900006790&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=0bac3f101a2713e2768e0627971867e0&sv=10004&ct=android
海南广播电视总台文旅,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/lntyxx/51/20251225/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=600697&netType=0&sid=5910022329&pid=2028597139&timestamp=20260621080245&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=962067526&ParentNodeID=-99&assertID=5910022329&client_ip=171.8.79.254&SecurityKey=20260621080245&promotionId=&mvid=5900006790&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=c9895940d14d0a206c278def5c1eadd2&sv=10004&ct=android
熊猫3,http://hlszymgsplive.miguvideo.com:8080/envivo_x/2018/SD/xiongmao03/1000/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=2200200738&pid=2028597139&timestamp=20260621040243&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=608934619&ParentNodeID=-99&assertID=2200200738&client_ip=171.8.79.254&SecurityKey=20260621040243&promotionId=&mvid=2200200738&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=e2ef1690c362d77773b1c9046226c35c&sv=10004&ct=android
熊猫3,http://mgsp-hs2.live.miguvideo.com:8088/envivo_x/2018/SD/xiongmao03/1000/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=2200200738&pid=2028597139&timestamp=20260621080248&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=608934619&ParentNodeID=-99&assertID=2200200738&client_ip=171.8.79.254&SecurityKey=20260621080248&promotionId=&mvid=2200200738&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=90f4cce7fcb78b5a9054f425fddbed52&sv=10004&ct=android
熊猫4,http://hlszymgsplive.miguvideo.com:8080/envivo_x/2018/SD/xiongmao04/1000/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=2200200771&pid=2028597139&timestamp=20260621040243&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=608934721&ParentNodeID=-99&assertID=2200200771&client_ip=171.8.79.254&SecurityKey=20260621040243&promotionId=&mvid=2200200771&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=24b9a67dbd3aa64995138ff05ec21770&sv=10004&ct=android
熊猫5,http://mgsp-hs2.live.miguvideo.com:8088/envivo_x/2018/SD/xiongmao05/1000/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=2200200791&pid=2028597139&timestamp=20260621080248&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=608935104&ParentNodeID=-99&assertID=2200200791&client_ip=171.8.79.254&SecurityKey=20260621080248&promotionId=&mvid=2200200791&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=a2e0a2a99981ca3adc53fdcc9d19da1b&sv=10004&ct=android
熊猫6,http://mgsp-hs2.live.miguvideo.com:8088/envivo_x/2018/SD/xiongmao06/1000/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=2200200817&pid=2028597139&timestamp=20260621080248&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=608935797&ParentNodeID=-99&assertID=2200200817&client_ip=171.8.79.254&SecurityKey=20260621080248&promotionId=&mvid=2200200817&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=35f6bfe8623d15e49601fc89b93e616b&sv=10004&ct=android
熊猫8,http://hlszymgsplive.miguvideo.com:8080/envivo_x/2018/SD/xiongmao08/1000/index.m3u8?msisdn=2be6b2ec9fcf10d2c2457e2c710e172c&mdspid=&spid=699004&netType=0&sid=2200192881&pid=2028597139&timestamp=20260621040244&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=609169287&ParentNodeID=-99&assertID=2200192881&client_ip=171.8.79.254&SecurityKey=20260621040244&promotionId=&mvid=2200192881&mcid=500020&playurlVersion=WX-A1-9.6.1.2-RELEASE&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=816f04eee27005425b1b16dd43fbded0&sv=10004&ct=android
电影,https://t.freetv.fun/live/dian-ying-4.flv
电影,https://t.freetv.fun/live/dian-ying-7.flv
电影,https://t.freetv.fun/live/dian-ying.flv
赵本山小品,http://cdn.jdshipin.com:8880/douyu.php?id=9817716
开心麻花小品,http://cdn.jdshipin.com:8880/douyu.php?id=10153463
许君聪小品,http://cdn.jdshipin.com:8880/douyu.php?id=10419558
巩汉林小品,http://cdn.jdshipin.com:8880/yy.php?id=1354889035
贾玲小品,http://cdn.jdshipin.com:8880/douyu.php?id=10419541
经典相声,http://cdn.jdshipin.com:8880/douyu.php?id=9273031
辽宁台相声小品,http://cdn.jdshipin.com:8880/douyu.php?id=9403712
蔡明小品,http://cdn.jdshipin.com:8880/yy.php?id=1354936177
春晚经典,http://cdn.jdshipin.com:8880/huya.php?id=11602068
奇光动漫剧场,http://3501776.xyz:35455/douyu/12560807
星空国际,https://hls-gateway.vpstv.net/streams/709269.m3u8
河北4k,https://event.pull.hebtv.com:443/live/live101.m3u8
天映,http://php.jdshipin.com:8880/smt.php?id=Celestial
天映,https://hls-gateway.vpstv.net/streams/636710.m3u8
靖洋戏剧,https://hls-gateway.vpstv.net/streams/476285.m3u8
靖洋戏剧,https://stream1.freetv.fun/jing-yang-xi-ju-1.ctv
金光布袋戏,https://hls-gateway.vpstv.net/streams/708946.m3u8
龙祥时代,https://hls-gateway.vpstv.net/streams/476295.m3u8
龙祥时代,https://smart.dxjc.pp.ua/smart.php?id=lungxiangtime_twn&token=tmxk
娱乐新闻,https://hls-gateway.vpstv.net/streams/708904.m3u8
娱乐新闻,http://cdn6.163189.xyz/163189/ylxw
TVB1,https://hls-gateway.vpstv.net/streams/709593.m3u8
华丽翡翠,http://r.jdshipin.com/thuYX
华丽翡翠,https://php.jdshipin.com:2096/smt.php?id=Tvbjade
华丽翡翠,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
HOY 77,http://cdn.163189.xyz/163189/hoy
HOY 77,https://hls-gateway.vpstv.net/streams/645372.m3u8
爱奇艺,https://php.jdshipin.com:2096/smt.php?id=Qiyi
爱奇艺,http://php.jdshipin.com/smt.php?id=Qiyi
Astro AEC,http://php.jdshipin.com/smt.php?id=AEC
Astro AEC,https://hls-gateway.vpstv.net/streams/709009.m3u8
Astro AOD,https://php.jdshipin.com:2096/smt.php?id=Aodhd
Astro AOD,http://php.jdshipin.com/TVOD/iptv.php?id=aod
Astro AOD,http://php.jdshipin.com:8880/TVOD/iptv.php?id=aod
Astro欢喜,http://php.jdshipin.com/smt.php?id=Huahee
八度空间,https://php.jdshipin.com:2096/smt.php?id=TV8
八度空间,http://cdn6.163189.xyz/163189/8tv
Channel [V],http://r.jdshipin.com/dMphc
澳门体育,http://cdn6.163189.xyz/163189/amty
澳门体育,https://live.666666.zip/stream/65619268_8jt5ybezgxvrawz0xpmx12elorokydg5.m3u8
澳门体育,http://cdn6.163189.xyz/163189/amty#http://115.190.252.60:20508/sports.php?id=amty
澳门综艺,http://cdn6.163189.xyz/163189/amzy
台视综合,https://hls-gateway.vpstv.net/streams/708885.m3u8
台视综合,https://smart.dxjc.pp.ua/smart.php?id=ttvzhonghe&token=tmxk
ViuTV,http://r.jdshipin.com/vSJvl
ViuTV,http://r.jdshipin.com/TcKr2
ViuTV,https://smart.dxjc.pp.ua/smart.php?id=viu1_twn&token=tmxk
Now新闻,http://cdn.163189.xyz/163189/now
Now新闻,http://cdn.163189.xyz/163189/now#http://hls.168.us.kg/u/332/master.m3u8
HOY剧集,http://cdn.163189.xyz/163189/hoyjj
VIUTV'粤,http://cdn.163189.xyz/163189/viu
龙华戏剧,https://hls-gateway.vpstv.net/streams/476293.m3u8
